product_id,name,category,style,color,occasion,material,price,description
P0202,Anarkali,ethnic,casual,red,office,polyester,1500,red casual Anarkali for office. Made from polyester. Suitable for casual looks and office occasions.
P0203,Pleated Skirt,bottoms,streetwear,green,office,silk,7100,green streetwear Pleated Skirt for office. Made from silk. Suitable for streetwear looks and office occasions.
P0204,Oversized Shirt,tops,elegant,navy,date,silk,8900,navy elegant Oversized Shirt for date. Made from silk. Suitable for elegant looks and date occasions.
P0205,Midi Dress,dresses,trendy,red,festive,polyester,2000,red trendy Midi Dress for festive. Made from polyester. Suitable for trendy looks and festive occasions.
P0206,Pleated Skirt,bottoms,elegant,white,travel,satin,2500,white elegant Pleated Skirt for travel. Made from satin. Suitable for elegant looks and travel occasions.
P0207,Maxi Dress,dresses,minimal,lavender,travel,silk,8300,lavender minimal Maxi Dress for travel. Made from silk. Suitable for minimal looks and travel occasions.
P0208,Loafers,shoes,trendy,navy,festive,cotton,9600,navy trendy Loafers for festive. Made from cotton. Suitable for trendy looks and festive occasions.
P0209,Shirt Dress,dresses,formal,blue,festive,silk,3600,blue formal Shirt Dress for festive. Made from silk. Suitable for formal looks and festive occasions.
P0210,Palazzo Pants,bottoms,streetwear,brown,festive,silk,1900,brown streetwear Palazzo Pants for festive. Made from silk. Suitable for streetwear looks and festive occasions.
P0211,Sharara Set,ethnic,minimal,pink,travel,linen,9400,pink minimal Sharara Set for travel. Made from linen. Suitable for minimal looks and travel occasions.
P0212,Wide Leg Trousers,bottoms,elegant,white,office,silk,1900,white elegant Wide Leg Trousers for office. Made from silk. Suitable for elegant looks and office occasions.
P0213,Clutch,accessories,streetwear,beige,college,satin,7800,beige streetwear Clutch for college. Made from satin. Suitable for streetwear looks and college occasions.
P0214,Loafers,shoes,formal,white,festive,denim,9200,white formal Loafers for festive. Made from denim. Suitable for formal looks and festive occasions.
P0215,Wide Leg Trousers,bottoms,minimal,lavender,date,denim,2000,lavender minimal Wide Leg Trousers for date. Made from denim. Suitable for minimal looks and date occasions.
P0216,Sandals,shoes,casual,beige,everyday,linen,2000,beige casual Sandals for everyday. Made from linen. Suitable for casual looks and everyday occasions.
P0217,Lehenga,ethnic,minimal,white,date,satin,3500,white minimal Lehenga for date. Made from satin. Suitable for minimal looks and date occasions.
P0218,Wide Leg Trousers,bottoms,traditional,pink,college,linen,4100,pink traditional Wide Leg Trousers for college. Made from linen. Suitable for traditional looks and college occasions.
P0219,Clutch,accessories,minimal,green,college,linen,2500,green minimal Clutch for college. Made from linen. Suitable for minimal looks and college occasions.
P0220,Flats,shoes,elegant,beige,college,cotton,7400,beige elegant Flats for college. Made from cotton. Suitable for elegant looks and college occasions.
P0221,Knit Top,tops,trendy,brown,travel,linen,5400,brown trendy Knit Top for travel. Made from linen. Suitable for trendy looks and travel occasions.
P0222,Saree,ethnic,streetwear,lavender,office,cotton,2600,lavender streetwear Saree for office. Made from cotton. Suitable for streetwear looks and office occasions.
P0223,Oversized Shirt,tops,elegant,white,date,silk,9100,white elegant Oversized Shirt for date. Made from silk. Suitable for elegant looks and date occasions.
P0224,Pleated Skirt,bottoms,traditional,brown,festive,denim,3400,brown traditional Pleated Skirt for festive. Made from denim. Suitable for traditional looks and festive occasions.
P0225,Block Heels,shoes,minimal,red,office,denim,9300,red minimal Block Heels for office. Made from denim. Suitable for minimal looks and office occasions.
P0226,Watch,accessories,trendy,navy,date,cotton,3500,navy trendy Watch for date. Made from cotton. Suitable for trendy looks and date occasions.
P0227,Wide Leg Trousers,bottoms,elegant,blue,date,linen,2400,blue elegant Wide Leg Trousers for date. Made from linen. Suitable for elegant looks and date occasions.
P0228,Saree,ethnic,minimal,white,college,silk,6200,white minimal Saree for college. Made from silk. Suitable for minimal looks and college occasions.
P0229,Crop Top,tops,trendy,navy,wedding,satin,7800,navy trendy Crop Top for wedding. Made from satin. Suitable for trendy looks and wedding occasions.
P0230,Clutch,accessories,elegant,red,college,silk,900,red elegant Clutch for college. Made from silk. Suitable for elegant looks and college occasions.
P0231,Wide Leg Trousers,bottoms,streetwear,green,festive,satin,5800,green streetwear Wide Leg Trousers for festive. Made from satin. Suitable for streetwear looks and festive occasions.
P0232,Statement Earrings,accessories,minimal,white,festive,cotton,4800,white minimal Statement Earrings for festive. Made from cotton. Suitable for minimal looks and festive occasions.
P0233,Oversized Shirt,tops,trendy,green,office,silk,2000,green trendy Oversized Shirt for office. Made from silk. Suitable for trendy looks and office occasions.
P0234,Knit Top,tops,traditional,red,office,silk,4600,red traditional Knit Top for office. Made from silk. Suitable for traditional looks and office occasions.
P0235,Clutch,accessories,casual,green,party,cotton,7200,green casual Clutch for party. Made from cotton. Suitable for casual looks and party occasions.
P0236,Shoulder Bag,accessories,traditional,navy,wedding,knit,5100,navy traditional Shoulder Bag for wedding. Made from knit. Suitable for traditional looks and wedding occasions.
P0237,Kurta Set,ethnic,casual,white,party,denim,3200,white casual Kurta Set for party. Made from denim. Suitable for casual looks and party occasions.
P0238,Oversized Shirt,tops,casual,white,party,knit,8700,white casual Oversized Shirt for party. Made from knit. Suitable for casual looks and party occasions.
P0239,Pleated Skirt,bottoms,streetwear,lavender,everyday,polyester,7900,lavender streetwear Pleated Skirt for everyday. Made from polyester. Suitable for streetwear looks and everyday occasions.
P0240,Watch,accessories,minimal,green,party,silk,1500,green minimal Watch for party. Made from silk. Suitable for minimal looks and party occasions.
P0241,Pleated Skirt,bottoms,formal,pink,date,satin,1400,pink formal Pleated Skirt for date. Made from satin. Suitable for formal looks and date occasions.
P0242,Lehenga,ethnic,elegant,pink,everyday,silk,1100,pink elegant Lehenga for everyday. Made from silk. Suitable for elegant looks and everyday occasions.
P0243,Wrap Dress,dresses,streetwear,pink,office,polyester,1800,pink streetwear Wrap Dress for office. Made from polyester. Suitable for streetwear looks and office occasions.
P0244,Sandals,shoes,traditional,red,everyday,satin,7700,red traditional Sandals for everyday. Made from satin. Suitable for traditional looks and everyday occasions.
P0245,Shoulder Bag,accessories,trendy,lavender,wedding,denim,8400,lavender trendy Shoulder Bag for wedding. Made from denim. Suitable for trendy looks and wedding occasions.
P0246,Straight Jeans,bottoms,elegant,brown,office,knit,5000,brown elegant Straight Jeans for office. Made from knit. Suitable for elegant looks and office occasions.
P0247,Shoulder Bag,accessories,traditional,beige,college,linen,9700,beige traditional Shoulder Bag for college. Made from linen. Suitable for traditional looks and college occasions.
P0248,Pleated Skirt,bottoms,traditional,navy,party,denim,5400,navy traditional Pleated Skirt for party. Made from denim. Suitable for traditional looks and party occasions.
P0249,Sharara Set,ethnic,trendy,green,college,knit,8700,green trendy Sharara Set for college. Made from knit. Suitable for trendy looks and college occasions.
P0250,Clutch,accessories,elegant,green,office,satin,9300,green elegant Clutch for office. Made from satin. Suitable for elegant looks and office occasions.
P0251,Palazzo Pants,bottoms,minimal,lavender,party,denim,1700,lavender minimal Palazzo Pants for party. Made from denim. Suitable for minimal looks and party occasions.
P0252,Sneakers,shoes,minimal,pink,festive,linen,8300,pink minimal Sneakers for festive. Made from linen. Suitable for minimal looks and festive occasions.
P0253,Shoulder Bag,accessories,minimal,navy,festive,polyester,4900,navy minimal Shoulder Bag for festive. Made from polyester. Suitable for minimal looks and festive occasions.
P0254,Oversized Shirt,tops,elegant,red,travel,cotton,5300,red elegant Oversized Shirt for travel. Made from cotton. Suitable for elegant looks and travel occasions.
P0255,Kurta Set,ethnic,casual,green,everyday,linen,3500,green casual Kurta Set for everyday. Made from linen. Suitable for casual looks and everyday occasions.
P0256,Crop Top,tops,elegant,pink,office,satin,7600,pink elegant Crop Top for office. Made from satin. Suitable for elegant looks and office occasions.
P0257,Watch,accessories,elegant,green,party,satin,5500,green elegant Watch for party. Made from satin. Suitable for elegant looks and party occasions.
P0258,Crop Top,tops,casual,lavender,party,polyester,6300,lavender casual Crop Top for party. Made from polyester. Suitable for casual looks and party occasions.
P0259,Bodycon Dress,dresses,minimal,blue,everyday,satin,4300,blue minimal Bodycon Dress for everyday. Made from satin. Suitable for minimal looks and everyday occasions.
P0260,Statement Earrings,accessories,casual,navy,wedding,denim,6700,navy casual Statement Earrings for wedding. Made from denim. Suitable for casual looks and wedding occasions.
P0261,Blouse,tops,formal,lavender,everyday,silk,4300,lavender formal Blouse for everyday. Made from silk. Suitable for formal looks and everyday occasions.
P0262,Pleated Skirt,bottoms,casual,blue,party,knit,3900,blue casual Pleated Skirt for party. Made from knit. Suitable for casual looks and party occasions.
P0263,Bodycon Dress,dresses,streetwear,green,office,polyester,7300,green streetwear Bodycon Dress for office. Made from polyester. Suitable for streetwear looks and office occasions.
P0264,Wrap Dress,dresses,elegant,beige,date,silk,7200,beige elegant Wrap Dress for date. Made from silk. Suitable for elegant looks and date occasions.
P0265,Knit Top,tops,elegant,blue,everyday,denim,1000,blue elegant Knit Top for everyday. Made from denim. Suitable for elegant looks and everyday occasions.
P0266,Wide Leg Trousers,bottoms,trendy,navy,travel,linen,5600,navy trendy Wide Leg Trousers for travel. Made from linen. Suitable for trendy looks and travel occasions.
P0267,Wrap Dress,dresses,casual,black,travel,cotton,9800,black casual Wrap Dress for travel. Made from cotton. Suitable for casual looks and travel occasions.
P0268,Clutch,accessories,streetwear,beige,party,cotton,4300,beige streetwear Clutch for party. Made from cotton. Suitable for streetwear looks and party occasions.
P0269,Straight Jeans,bottoms,streetwear,brown,everyday,satin,700,brown streetwear Straight Jeans for everyday. Made from satin. Suitable for streetwear looks and everyday occasions.
P0270,Midi Dress,dresses,minimal,blue,party,satin,8400,blue minimal Midi Dress for party. Made from satin. Suitable for minimal looks and party occasions.
P0271,Flats,shoes,elegant,pink,wedding,denim,2200,pink elegant Flats for wedding. Made from denim. Suitable for elegant looks and wedding occasions.
P0272,Maxi Dress,dresses,trendy,lavender,everyday,cotton,2100,lavender trendy Maxi Dress for everyday. Made from cotton. Suitable for trendy looks and everyday occasions.
P0273,Wide Leg Trousers,bottoms,formal,navy,wedding,polyester,2500,navy formal Wide Leg Trousers for wedding. Made from polyester. Suitable for formal looks and wedding occasions.
P0274,Sharara Set,ethnic,elegant,lavender,travel,linen,8000,lavender elegant Sharara Set for travel. Made from linen. Suitable for elegant looks and travel occasions.
